"No.","Time","Source","Destination","Protocol","Length","Info"
"1048","15.397171695","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","119","[TCP Retransmission] 57946  >  443 [PSH, ACK] Seq=2652 Ack=793 Win=64256 Len=31 TSval=3544008866 TSecr=3544642457"
"1049","15.398000206","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","119","[TCP Retransmission] 443  >  57946 [PSH, ACK] Seq=793 Ack=2652 Win=72192 Len=31 TSval=3544642458 TSecr=3544008856"
"1050","15.398004023","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=2683 Ack=824 Win=64256 Len=0 TSval=3544008867 TSecr=3544642458"
"1051","15.402341174","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1052","15.407955271","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  57946 [ACK] Seq=824 Ack=2683 Win=72192 Len=0 TSval=3544642468 TSecr=3544008866"
"1053","15.509569887","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1054","15.544271234","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","585","Application Data"
"1055","15.649802773","127.0.0.1","127.0.0.53","DNS","105","Standard query 0x3116 A oauthaccountmanager.googleapis.com OPT"
"1056","15.544271234","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","583","[TCP Retransmission] 443  >  57946 [PSH, ACK] Seq=824 Ack=2683 Win=72192 Len=497 TSval=3544642602 TSecr=3544008866"
"1057","15.544287653","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=2683 Ack=1321 Win=64128 Len=0 TSval=3544009013 TSecr=3544642602"
"1058","15.657121290","127.0.0.53","127.0.0.1","DNS","121","Standard query response 0x3116 A oauthaccountmanager.googleapis.com A 172.217.166.74 OPT"
"1059","15.544287653","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","[TCP Dup ACK 1057#1] 57946  >  443 [ACK] Seq=2683 Ack=1321 Win=64128 Len=0 TSval=3544009013 TSecr=3544642602"
"1060","15.545413159","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","534","Application Data"
"1061","15.545413159","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","536","[TCP Retransmission] 443  >  57946 [PSH, ACK] Seq=1321 Ack=2683 Win=72192 Len=448 TSval=3544642605 TSecr=3544008866"
"1062","15.545421053","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","57946  >  443 [ACK] Seq=2683 Ack=1769 Win=64128 Len=0 TSval=3544009014 TSecr=3544642605"
"1063","15.545421053","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","[TCP Dup ACK 1062#1] 57946  >  443 [ACK] Seq=2683 Ack=1769 Win=64128 Len=0 TSval=3544009014 TSecr=3544642605"
"1064","15.657191871","127.0.0.1","127.0.0.53","DNS","105","Standard query 0x7d12 AAAA oauthaccountmanager.googleapis.com OPT"
"1065","15.546391260","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","165","Application Data"
"1066","15.546391260","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","163","[TCP Retransmission] 443  >  57946 [PSH, ACK] Seq=1769 Ack=2683 Win=72192 Len=77 TSval=3544642607 TSecr=3544008866"
"1067","15.665026143","127.0.0.53","127.0.0.1","DNS","133","Standard query response 0x7d12 AAAA oauthaccountmanager.googleapis.com AAAA 2404:6800:4009:800::200a OPT"
"1068","15.546391370","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","136","Application Data"
"1069","15.546391370","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","134","[TCP Retransmission] 443  >  57946 [PSH, ACK] Seq=1846 Ack=2683 Win=72192 Len=48 TSval=3544642607 TSecr=3544008866"
"1070","15.546391406","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","125","Application Data"
"1071","15.546391406","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","127","[TCP Retransmission] 443  >  57946 [PSH, ACK] Seq=1894 Ack=2683 Win=72192 Len=39 TSval=3544642607 TSecr=3544008866"
"1072","15.546400058","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=2683 Ack=1846 Win=64128 Len=0 TSval=3544009015 TSecr=3544642607"
"1073","15.546400058","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","[TCP Dup ACK 1072#1] 57946  >  443 [ACK] Seq=2683 Ack=1846 Win=64128 Len=0 TSval=3544009015 TSecr=3544642607"
"1074","15.546411672","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=2683 Ack=1894 Win=64128 Len=0 TSval=3544009015 TSecr=3544642607"
"1075","15.546411672","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","[TCP Dup ACK 1074#1] 57946  >  443 [ACK] Seq=2683 Ack=1894 Win=64128 Len=0 TSval=3544009015 TSecr=3544642607"
"1076","15.546415853","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=2683 Ack=1933 Win=64128 Len=0 TSval=3544009015 TSecr=3544642607"
"1077","15.546415853","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","[TCP Dup ACK 1076#1] 57946  >  443 [ACK] Seq=2683 Ack=1933 Win=64128 Len=0 TSval=3544009015 TSecr=3544642607"
"1078","15.546787054","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","127","Application Data"
"1079","15.546787054","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","125","[TCP Retransmission] 57946  >  443 [PSH, ACK] Seq=2683 Ack=1933 Win=64128 Len=39 TSval=3544009016 TSecr=3544642607"
"1080","15.562651416","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","127","[TCP Spurious Retransmission] , Application Data"
"1081","15.562651416","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","125","[TCP Spurious Retransmission] , Application Data"
"1082","15.562670507","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","100","[TCP Dup ACK 1076#2] 57946  >  443 [ACK] Seq=2722 Ack=1933 Win=64128 Len=0 TSval=3544009032 TSecr=3544642624 SLE=1894 SRE=1933"
"1083","15.562670507","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","98","[TCP Dup ACK 1076#3] 57946  >  443 [ACK] Seq=2722 Ack=1933 Win=64128 Len=0 TSval=3544009032 TSecr=3544642624 SLE=1894 SRE=1933"
"1084","15.566429722","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1085","15.566429722","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1086","15.568176753","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=1933 Ack=2722 Win=72192 Len=0 TSval=3544642627 TSecr=3544009016"
"1087","15.568176753","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","[TCP Dup ACK 1086#1] 443  >  57946 [ACK] Seq=1933 Ack=2722 Win=72192 Len=0 TSval=3544642627 TSecr=3544009016"
"1088","15.569832270","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=117, hop limit=64 (no response found!)"
"1089","15.569832270","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=117, hop limit=64 (reply in 1090)"
"1090","15.578790660","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=117, hop limit=119 (request in 1089)"
"1091","15.601556402","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1092","15.578790660","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=117, hop limit=119"
"1093","15.649981551","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","114","Standard query 0x4c32 A oauthaccountmanager.googleapis.com"
"1094","15.601556402","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1095","15.656955169","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","130","Standard query response 0x4c32 A oauthaccountmanager.googleapis.com A 172.217.166.74"
"1096","15.657328835","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","114","Standard query 0x548f AAAA oauthaccountmanager.googleapis.com"
"1097","15.649802773","127.0.0.1","127.0.0.53","DNS","107","Standard query 0x3116 A oauthaccountmanager.googleapis.com OPT"
"1098","15.664911314","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","142","Standard query response 0x548f AAAA oauthaccountmanager.googleapis.com AAAA 2404:6800:4009:800::200a"
"1099","15.649981551","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","116","Standard query 0x4c32 A oauthaccountmanager.googleapis.com"
"1100","15.665263618","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","94","43120  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=833974457 TSecr=0 WS=128"
"1101","15.672008761","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","94","443  >  43120 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=102662040 TSecr=833974457 WS=256"
"1102","15.656955169","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","132","Standard query response 0x4c32 A oauthaccountmanager.googleapis.com A 172.217.166.74"
"1103","15.657121290","127.0.0.53","127.0.0.1","DNS","123","Standard query response 0x3116 A oauthaccountmanager.googleapis.com A 172.217.166.74 OPT"
"1104","15.672042252","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=833974464 TSecr=102662040"
"1105","15.657191871","127.0.0.1","127.0.0.53","DNS","107","Standard query 0x7d12 AAAA oauthaccountmanager.googleapis.com OPT"
"1106","15.672222595","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","686","Client Hello"
"1107","15.677370557","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1108","15.657328835","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","116","Standard query 0x548f AAAA oauthaccountmanager.googleapis.com"
"1109","15.685082374","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  43120 [ACK] Seq=1 Ack=601 Win=66816 Len=0 TSval=102662050 TSecr=833974464"
"1110","15.664911314","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","144","Standard query response 0x548f AAAA oauthaccountmanager.googleapis.com AAAA 2404:6800:4009:800::200a"
"1111","15.694027778","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1112","15.665026143","127.0.0.53","127.0.0.1","DNS","135","Standard query response 0x7d12 AAAA oauthaccountmanager.googleapis.com AAAA 2404:6800:4009:800::200a OPT"
"1113","15.699127547","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1114","15.711974559","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1115","15.665263618","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","96","[TCP Retransmission] 43120  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=833974457 TSecr=0 WS=128"
"1116","15.742154361","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","298","Server Hello, Change Cipher Spec, Application Data"
"1117","15.742169283","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=601 Ack=213 Win=64768 Len=0 TSval=833974534 TSecr=102662109"
"1118","15.742860436","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","150","Change Cipher Spec, Application Data"
"1119","15.672008761","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","96","[TCP Retransmission] 443  >  43120 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=102662040 TSecr=833974457 WS=256"
"1120","15.742969045","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","178","Application Data"
"1121","15.672042252","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=833974464 TSecr=102662040"
"1122","15.672222595","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","688","[TCP Retransmission] 43120  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64896 Len=600 TSval=833974464 TSecr=102662040"
"1123","15.743682937","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","1323","Application Data, Application Data"
"1124","15.677370557","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1125","15.747418255","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  43120 [ACK] Seq=213 Ack=665 Win=66816 Len=0 TSval=102662117 TSecr=833974535"
"1126","15.685082374","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  43120 [ACK] Seq=1 Ack=601 Win=66816 Len=0 TSval=102662050 TSecr=833974464"
"1127","15.747418472","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  43120 [ACK] Seq=213 Ack=757 Win=66816 Len=0 TSval=102662117 TSecr=833974535"
"1128","15.694027778","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1129","15.748428101","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","666","Application Data, Application Data"
"1130","15.748455924","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=1994 Ack=793 Win=64256 Len=0 TSval=833974540 TSecr=102662117"
"1131","15.699127547","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1132","15.748615504","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","117","Application Data"
"1133","15.749170796","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","117","Application Data"
"1134","15.711974559","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1135","15.749176355","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=2025 Ack=824 Win=64256 Len=0 TSval=833974541 TSecr=102662118"
"1136","15.742154361","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","300","[TCP Spurious Retransmission] , Server Hello, Change Cipher Spec, Application Data"
"1137","15.754152127","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  43120 [ACK] Seq=824 Ack=1994 Win=69376 Len=0 TSval=102662124 TSecr=833974536"
"1138","15.742169283","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=601 Ack=213 Win=64768 Len=0 TSval=833974534 TSecr=102662109"
"1139","15.759540888","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  43120 [ACK] Seq=824 Ack=2025 Win=69376 Len=0 TSval=102662129 TSecr=833974541"
"1140","15.742860436","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","152","[TCP Spurious Retransmission] , Change Cipher Spec, Application Data"
"1141","15.742969045","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","180","[TCP Spurious Retransmission] , Application Data"
"1142","15.743682937","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","1325","[TCP Spurious Retransmission] , Application Data, Application Data"
"1143","15.747418255","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  43120 [ACK] Seq=213 Ack=665 Win=66816 Len=0 TSval=102662117 TSecr=833974535"
"1144","15.747418472","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  43120 [ACK] Seq=213 Ack=757 Win=66816 Len=0 TSval=102662117 TSecr=833974535"
"1145","15.748428101","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","668","[TCP Retransmission] 443  >  43120 [PSH, ACK] Seq=213 Ack=757 Win=66816 Len=580 TSval=102662117 TSecr=833974535"
"1146","15.748455924","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=1994 Ack=793 Win=64256 Len=0 TSval=833974540 TSecr=102662117"
"1147","15.748615504","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","119","[TCP Retransmission] 43120  >  443 [PSH, ACK] Seq=1994 Ack=793 Win=64256 Len=31 TSval=833974541 TSecr=102662117"
"1148","15.749170796","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","119","[TCP Retransmission] 443  >  43120 [PSH, ACK] Seq=793 Ack=757 Win=66816 Len=31 TSval=102662118 TSecr=833974535"
"1149","15.749176355","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=2025 Ack=824 Win=64256 Len=0 TSval=833974541 TSecr=102662118"
"1150","15.754152127","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  43120 [ACK] Seq=824 Ack=1994 Win=69376 Len=0 TSval=102662124 TSecr=833974536"
"1151","15.759540888","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  43120 [ACK] Seq=824 Ack=2025 Win=69376 Len=0 TSval=102662129 TSecr=833974541"
"1152","15.808484653","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1153","15.820676959","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","506","Application Data"
"1154","15.820677128","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","724","Application Data"
"1155","15.820695449","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=2025 Ack=1244 Win=64128 Len=0 TSval=833974613 TSecr=102662190"
"1156","15.820715240","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=2025 Ack=1882 Win=64128 Len=0 TSval=833974613 TSecr=102662190"
"1157","15.821281787","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","125","Application Data"
"1158","15.808484653","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1159","15.821296642","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","86","43120  >  443 [ACK] Seq=2025 Ack=1921 Win=64128 Len=0 TSval=833974613 TSecr=102662190"
"1160","15.821951790","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TLSv1.3","125","Application Data"
"1161","15.827360199","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  43120 [ACK] Seq=1921 Ack=2064 Win=69376 Len=0 TSval=102662196 TSecr=833974614"
"1162","15.820676959","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","508","[TCP Spurious Retransmission] , Application Data"
"1163","15.906701966","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1164","15.820677128","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","726","[TCP Spurious Retransmission] , Application Data"
"1165","15.912282405","52.112.43.55","192.168.29.126","UDP","128","3480  >  43658 Len=86"
"1166","15.820695449","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=2025 Ack=1244 Win=64128 Len=0 TSval=833974613 TSecr=102662190"
"1167","16.004269889","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1168","16.009294747","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1169","15.820715240","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=2025 Ack=1882 Win=64128 Len=0 TSval=833974613 TSecr=102662190"
"1170","16.072833960","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"1171","15.821281787","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","127","[TCP Retransmission] 443  >  43120 [PSH, ACK] Seq=1882 Ack=2025 Win=69376 Len=39 TSval=102662190 TSecr=833974541"
"1172","15.821296642","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","88","43120  >  443 [ACK] Seq=2025 Ack=1921 Win=64128 Len=0 TSval=833974613 TSecr=102662190"
"1173","15.821951790","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:800::200a","TCP","127","[TCP Retransmission] 43120  >  443 [PSH, ACK] Seq=2025 Ack=1921 Win=64128 Len=39 TSval=833974614 TSecr=102662190"
"1174","15.827360199","2404:6800:4009:800::200a","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  43120 [ACK] Seq=1921 Ack=2064 Win=69376 Len=0 TSval=102662196 TSecr=833974614"
"1175","15.906701966","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1176","15.912282405","52.112.43.55","192.168.29.126","UDP","130","3480  >  43658 Len=86"
"1177","16.004269889","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1178","16.009294747","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1179","16.072833960","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"1180","16.101740646","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1181","16.117534758","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1182","16.200046668","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1183","16.219577186","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1184","16.250348091","52.112.43.55","192.168.29.126","UDP","130","3480  >  43658 Len=86"
"1185","16.309186862","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1186","16.101740646","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1187","16.343178236","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1188","16.117534758","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1189","16.348340123","192.168.29.126","52.112.43.55","STUN","144","Binding Request user: PgYy:6tmg"
"1190","16.200046668","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1191","16.219577186","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1192","16.250348091","52.112.43.55","192.168.29.126","UDP","128","3480  >  43658 Len=86"
"1193","16.309186862","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1194","16.343178236","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1195","16.348340123","192.168.29.126","52.112.43.55","STUN","142","Binding Request user: PgYy:6tmg"
"1196","16.406727212","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1197","16.406727212","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1198","16.452472059","52.112.43.55","192.168.29.126","STUN","114","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"1199","16.452472059","52.112.43.55","192.168.29.126","STUN","116","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"1200","16.492695645","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1201","16.504267452","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1202","16.492695645","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1203","16.571042003","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=118, hop limit=64 (reply in 1205)"
"1204","16.504267452","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1205","16.593458431","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=118, hop limit=119 (request in 1203)"
"1206","16.571042003","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=118, hop limit=64 (reply in 1209)"
"1207","16.602586198","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1208","16.616946967","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1209","16.593458431","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=118, hop limit=119 (request in 1206)"
"1210","16.602586198","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1211","16.616946967","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1212","16.683533160","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1213","16.700969390","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1214","16.808487090","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
